state,state_id,county_name,county_id,total_population,percent_non_white,hispanic,percent_hispanic,white,percent_white,black,percent_black,amer_indian,percent_ai,asian,percent_asian,nat_haw_pac_isl,percent_nh,other,percent_other
KS,20,CRAWFORD,37,38242,0.063098164,910,0.023795827,35282,0.92259819,671,0.017546153,342,0.008943047,421,0.011008838,34,0.000889075,35,0.000915224
KS,20,DECATUR,39,3472,0.018145161,34,0.009792627,3385,0.974942396,17,0.004896313,3,0.000864055,4,0.001152074,4,0.001152074,1,0.000288018
KS,20,DICKINSON,41,19344,0.036238626,445,0.023004549,18406,0.951509512,101,0.005221257,85,0.004394127,58,0.002998346,2,0.000103391,10,0.000516956
KS,20,DONIPHAN,43,8249,0.046308643,96,0.011637774,7775,0.94253849,164,0.019881198,98,0.011880228,21,0.002545763,0,0,3,0.00036368
KS,20,DOUGLAS,45,99962,0.131039794,3268,0.032692423,84543,0.845751386,4148,0.041495768,2401,0.024019127,3095,0.030961765,54,0.000540205,133,0.001330506
KS,20,EDWARDS,47,3449,0.106407654,335,0.097129603,3068,0.889533198,9,0.002609452,12,0.003479269,11,0.00318933,0,0,0,0
KS,20,ELK,49,3261,0.033731984,71,0.021772462,3081,0.944802208,7,0.002146581,24,0.007359706,6,0.001839926,2,0.000613309,0,0
KS,20,ELLIS,51,27507,0.041443996,652,0.023703057,26160,0.951030647,173,0.006289308,49,0.001781365,223,0.008107027,4,0.000145418,39,0.001417821
KS,20,ELLSWORTH,53,6525,0.07770115,234,0.035862069,5954,0.912490421,227,0.034789272,25,0.003831418,16,0.002452107,1,0.000153257,4,0.000613027
KS,20,FINNEY,55,40523,0.476470153,17548,0.433038028,20820,0.513782296,397,0.009796905,174,0.004293858,1148,0.028329591,13,0.000320805,28,0.000690966
KS,20,FORD,57,32458,0.417678231,12231,0.376825436,18607,0.57326391,469,0.014449442,148,0.004559739,656,0.020210734,34,0.001047508,19,0.000585372
KS,20,FRANKLIN,59,24784,0.049063864,650,0.026226598,23193,0.935805358,287,0.011580052,195,0.007867979,77,0.003106843,1,4.03E-05,6,0.000242092
KS,20,GEARY,61,27947,0.343507354,2362,0.084517122,17187,0.614985508,6007,0.21494257,187,0.006691237,856,0.030629406,112,0.004007586,76,0.002719433
KS,20,GOVE,63,3068,0.016623207,38,0.012385919,2989,0.974250326,3,0.000977836,5,0.001629726,3,0.000977836,0,0,2,0.00065189
KS,20,GRAHAM,65,2946,0.046164291,23,0.007807196,2790,0.947046843,95,0.032247115,10,0.003394433,8,0.002715547,0,0,0,0
KS,20,GRANT,67,7909,0.356808698,2742,0.34669364,5024,0.635225692,9,0.001137944,51,0.00644835,19,0.002402326,0,0,1,0.000126438
KS,20,GRAY,69,5904,0.10501355,579,0.098069106,5231,0.886009485,10,0.001693767,18,0.00304878,6,0.00101626,4,0.000677507,3,0.00050813
KS,20,GREELEY,71,1534,0.120599738,177,0.115384615,1338,0.872229465,2,0.001303781,3,0.001955671,1,0.00065189,2,0.001303781,0,0
KS,20,GREENWOOD,73,7673,0.027629349,132,0.01720318,7352,0.958164994,11,0.001433598,59,0.0076893,8,0.001042617,0,0,2,0.000260654
KS,20,HAMILTON,75,2670,0.220599251,550,0.205992509,2059,0.771161049,13,0.004868914,11,0.00411985,15,0.005617978,0,0,0,0
KS,20,HARPER,77,6536,0.022337821,70,0.010709914,6322,0.967258262,15,0.002294982,52,0.007955936,9,0.001376989,0,0,0,0
KS,20,HARVEY,79,32869,0.105722717,2620,0.079710365,28973,0.881468861,502,0.015272749,148,0.004502723,169,0.005141623,9,0.000273814,27,0.000821443
KS,20,HASKELL,81,4307,0.249361504,1015,0.235662874,3188,0.740190388,7,0.001625261,25,0.005804504,27,0.006268865,0,0,0,0
KS,20,HODGEMAN,83,2085,0.037410072,56,0.026858513,1992,0.955395683,19,0.00911271,3,0.001438849,0,0,0,0,0,0
KS,20,JACKSON,85,12657,0.086829422,189,0.014932448,11344,0.896262938,66,0.005214506,819,0.064707277,20,0.001580153,3,0.000237023,2,0.000158015
KS,20,JEFFERSON,87,18426,0.027569739,236,0.012807989,17683,0.959676544,65,0.003527624,170,0.009226094,30,0.001628134,2,0.000108542,5,0.000271356
KS,20,JEWELL,89,3791,0.011606436,27,0.007122131,3723,0.98206278,1,0.000263783,13,0.003429174,2,0.000527565,1,0.000263783,0,0
KS,20,JOHNSON,91,451086,0.097857171,17957,0.039808374,401428,0.889914562,11568,0.025644777,1312,0.002908536,12697,0.028147626,149,0.000330314,459,0.001017544
KS,20,KEARNY,93,4531,0.281394836,1203,0.265504304,3223,0.711322004,20,0.004414037,31,0.006841757,14,0.003089826,4,0.000882807,3,0.000662105
KS,20,KINGMAN,95,8673,0.024328376,125,0.014412545,8368,0.964833391,17,0.001960106,45,0.005188516,20,0.002306007,2,0.000230601,2,0.000230601
KS,20,KIOWA,97,3278,0.031726662,67,0.020439292,3155,0.96247712,7,0.002135448,18,0.005491153,9,0.002745577,0,0,3,0.000915192
KS,20,LABETTE,99,22835,0.099671557,700,0.030654697,20043,0.877731552,1050,0.045982045,427,0.018699365,68,0.002977885,3,0.000131377,28,0.001226188
KS,20,LANE,101,2155,0.016241299,31,0.014385151,2091,0.970301624,0,0,1,0.000464037,2,0.000928074,1,0.000464037,0,0
KS,20,LEAVENWORTH,103,68691,0.16074886,2620,0.038141824,56355,0.820413155,7018,0.102167678,461,0.006711214,723,0.010525396,88,0.001281099,132,0.001921649
KS,20,LINCOLN,105,3578,0.017328116,37,0.010340973,3491,0.97568474,4,0.001117943,14,0.0039128,4,0.001117943,0,0,3,0.000838457
KS,20,LINN,107,9570,0.021316615,87,0.009090909,9274,0.96907001,57,0.005956113,43,0.004493208,13,0.001358412,4,0.000417973,0,0
KS,20,LOGAN,109,3046,0.025935652,50,0.01641497,2931,0.962245568,18,0.005909389,4,0.001313198,6,0.001969796,0,0,1,0.000328299
KS,20,LYON,111,35935,0.213747087,6010,0.167246417,27786,0.773229442,785,0.021844998,142,0.003951579,718,0.01998052,2,5.57E-05,24,0.000667873
KS,20,MARION,115,13361,0.031285039,257,0.019235087,12833,0.960482,63,0.004715216,71,0.005313974,24,0.001796273,1,7.48E-05,2,0.000149689
KS,20,MARSHALL,117,10965,0.015412677,83,0.007569539,10716,0.977291382,24,0.002188782,38,0.003465572,21,0.001915185,1,9.12E-05,2,0.000182399
KS,20,MCPHERSON,113,29554,0.034479258,573,0.019388238,28240,0.955539013,232,0.007850037,92,0.003112946,95,0.003214455,15,0.000507546,12,0.000406036
KS,20,MEADE,119,4631,0.12070827,505,0.109047722,4019,0.867847117,16,0.003454977,18,0.003886849,10,0.002159361,0,0,10,0.002159361
KS,20,MIAMI,121,28351,0.038093894,451,0.015907728,26924,0.949666678,429,0.015131741,135,0.004761737,49,0.001728334,3,0.000105816,13,0.000458538
KS,20,MITCHELL,123,6932,0.02135026,61,0.008799769,6732,0.971148298,35,0.005049048,26,0.003750721,19,0.002740912,2,0.000288517,5,0.000721293
KS,20,MONTGOMERY,125,36252,0.126227519,1118,0.030839678,30615,0.844505131,2163,0.059665674,1118,0.030839678,162,0.004468719,7,0.000193093,8,0.000220677
KS,20,MORRIS,127,6104,0.030963303,136,0.022280472,5871,0.961828309,21,0.003440367,18,0.002948886,12,0.001965924,1,0.000163827,1,0.000163827
KS,20,MORTON,129,3496,0.16361556,493,0.141018307,2891,0.82694508,7,0.002002288,33,0.009439359,37,0.010583524,0,0,2,0.000572082
KS,20,NEMAHA,131,10717,0.015676029,76,0.007091537,10492,0.979005319,51,0.004758794,24,0.002239433,11,0.001026407,6,0.000559858,0,0
KS,20,NEOSHO,133,16997,0.050420662,494,0.029063952,15876,0.934047185,140,0.008236748,159,0.009354592,54,0.003177031,4,0.000235336,6,0.000353003
KS,20,NESS,135,3454,0.017660683,52,0.015055009,3369,0.975390851,1,0.000289519,5,0.001447597,3,0.000868558,0,0,0,0
KS,20,NORTON,137,5953,0.072568453,141,0.023685537,5485,0.921384176,240,0.040315807,26,0.004367546,25,0.004199563,0,0,0,0
KS,20,OSAGE,139,16712,0.026627573,255,0.015258497,16109,0.963918143,36,0.002154141,104,0.006223073,27,0.001615606,17,0.001017233,6,0.000359023
KS,20,OSBORNE,141,4452,0.008984725,17,0.003818509,4378,0.983378257,3,0.000673854,9,0.002021563,9,0.002021563,1,0.000224618,1,0.000224618
KS,20,OTTAWA,143,6163,0.022878468,80,0.012980691,5969,0.968521824,31,0.005030018,21,0.003407431,8,0.001298069,1,0.000162259,0,0
KS,20,PAWNEE,145,7233,0.10355316,301,0.041614821,6423,0.888013273,354,0.048942348,52,0.007189271,39,0.005391954,0,0,3,0.000414766
KS,20,PHILLIPS,147,6001,0.015997333,40,0.006665556,5868,0.977837027,15,0.002499583,15,0.002499583,26,0.004332611,0,0,0,0
KS,20,POTTAWATOMIE,149,18209,0.037838414,411,0.022571256,17288,0.949420616,119,0.00653523,89,0.004887693,57,0.00313032,1,5.49E-05,12,0.000659015
KS,20,PRATT,151,9647,0.048616149,298,0.030890432,9095,0.942780139,91,0.009432984,34,0.003524412,44,0.004561003,2,0.000207318,0,0
KS,20,RAWLINS,153,2966,0.013823331,24,0.008091706,2906,0.979770735,9,0.00303439,5,0.001685772,3,0.001011463,0,0,0,0
KS,20,RENO,155,64790,0.095060967,3661,0.056505634,57797,0.892066677,1812,0.027967279,339,0.005232289,286,0.004414261,18,0.000277821,43,0.000663683
KS,20,REPUBLIC,157,5835,0.015595544,55,0.009425878,5718,0.979948586,15,0.002570694,11,0.001885176,7,0.001199657,0,0,3,0.000514139
KS,20,RICE,159,10761,0.076572809,604,0.056128613,9837,0.914134374,122,0.011337236,59,0.005482762,36,0.003345414,3,0.000278784,0,0
KS,20,RILEY,161,62843,0.1534618,2872,0.045701192,51954,0.826726923,4221,0.067167385,361,0.005744474,2001,0.031841255,96,0.001527616,93,0.001479878
KS,20,ROOKS,163,5685,0.027968337,60,0.01055409,5486,0.964995602,64,0.011257696,23,0.004045734,11,0.001934916,1,0.000175901,0,0
KS,20,RUSH,165,3551,0.017741481,37,0.0104196,3471,0.977471135,11,0.003097719,11,0.003097719,4,0.001126443,0,0,0,0
KS,20,RUSSELL,167,7370,0.023066486,67,0.009090909,7146,0.969606513,36,0.004884668,38,0.005156038,24,0.003256445,0,0,5,0.000678426
KS,20,SALINE,169,53597,0.113215292,3228,0.060227252,46645,0.870291248,1622,0.030262888,245,0.004571151,903,0.016847958,20,0.000373155,50,0.000932888
KS,20,SCOTT,171,5120,0.068554689,323,0.063085938,4746,0.926953125,4,0.00078125,15,0.002929688,6,0.001171875,0,0,3,0.000585938
KS,20,SEDGWICK,173,452869,0.215265341,36397,0.08036982,345925,0.76385224,40748,0.089977455,4480,0.009892485,15021,0.033168532,229,0.000505665,612,0.001351384
KS,20,SEWARD,175,22510,0.492003554,9486,0.421412705,11126,0.494269214,806,0.035806308,127,0.005641937,638,0.028342959,5,0.000222124,13,0.000577521
KS,20,SHAWNEE,177,169871,0.181314055,12330,0.072584491,135752,0.799147588,14917,0.087813694,1750,0.010301935,1575,0.009271741,53,0.000312001,175,0.001030193
KS,20,SHERIDAN,179,2813,0.01813011,41,0.014575187,2753,0.978670459,4,0.001421969,0,0,2,0.000710985,4,0.001421969,0,0
KS,20,SHERMAN,181,6760,0.094082841,571,0.084467456,6085,0.900147929,24,0.003550296,20,0.00295858,13,0.001923077,7,0.001035503,1,0.000147929
KS,20,SMITH,183,4536,0.011463845,33,0.007275132,4463,0.983906526,5,0.001102293,6,0.001322751,2,0.000440917,5,0.001102293,1,0.000220459
KS,20,STAFFORD,185,4789,0.05951138,259,0.054082272,4455,0.930256839,7,0.001461683,13,0.002714554,6,0.001252871,0,0,0,0
KS,20,STANTON,187,2406,0.255195346,570,0.236907731,1780,0.739817124,15,0.006234414,26,0.010806318,3,0.001246883,0,0,0,0
KS,20,STEVENS,189,5463,0.236500092,1187,0.217279883,4122,0.754530478,43,0.007871133,49,0.008969431,12,0.002196595,1,0.00018305,0,0
KS,20,SUMNER,191,25946,0.055538426,929,0.035805134,24067,0.927580359,175,0.006744778,258,0.009943729,57,0.00219687,14,0.000539582,8,0.000308333
KS,20,THOMAS,193,8180,0.029462104,151,0.018459658,7882,0.963569682,35,0.004278729,27,0.003300733,22,0.002689487,2,0.000244499,4,0.000488998
KS,20,TREGO,195,3319,0.01837903,26,0.007833685,3230,0.973184694,6,0.001807773,12,0.003615547,16,0.004820729,1,0.000301296,0,0
KS,20,WABAUNSEE,197,6885,0.029193899,128,0.01859114,6628,0.962672476,26,0.003776325,32,0.004647785,10,0.001452433,1,0.000145243,4,0.000580973
KS,20,WALLACE,199,1749,0.064036592,84,0.048027444,1623,0.927958834,11,0.006289308,13,0.007432819,3,0.001715266,0,0,1,0.000571755
KS,20,WASHINGTON,201,6483,0.01079747,42,0.006478482,6380,0.984112294,7,0.001079747,16,0.002467993,3,0.000462749,0,0,2,0.000308499
KS,20,WICHITA,203,2531,0.192809168,466,0.18411695,2024,0.799683919,2,0.000790202,18,0.007111814,2,0.000790202,0,0,0,0
KS,20,WILSON,205,10332,0.030971738,173,0.016744096,9907,0.95886566,34,0.003290747,83,0.008033295,27,0.00261324,0,0,3,0.00029036
KS,20,WOODSON,207,3788,0.029303062,52,0.013727561,3645,0.962249208,29,0.007655755,28,0.007391763,2,0.000527983,0,0,0,0
KS,20,WYANDOTTE,209,157882,0.463928758,25257,0.159973905,81534,0.516423658,44328,0.280766649,892,0.005649789,2513,0.015916951,39,0.00024702,217,0.001374444
KY,21,ADAIR,1,17244,0.038274181,132,0.007654836,16462,0.954650893,434,0.025168174,37,0.002145674,45,0.002609603,2,0.000115982,10,0.000579912
KY,21,ALLEN,3,17800,0.02264047,147,0.008258427,17293,0.971516854,190,0.010674157,26,0.001460674,20,0.001123596,1,5.62E-05,19,0.001067416
KY,21,ANDERSON,5,19111,0.033226911,153,0.00800586,18351,0.960232327,442,0.023128041,17,0.00088954,19,0.000994192,1,5.23E-05,3,0.000156978
KY,21,BALLARD,7,8286,0.037653873,52,0.006275646,7867,0.949432778,238,0.028723147,7,0.000844798,14,0.001689597,0,0,1,0.000120685
KY,21,BARREN,9,38033,0.056398391,355,0.009333999,35662,0.937659401,1553,0.040832961,53,0.001393527,155,0.004075408,7,0.000184051,22,0.000578445
KY,21,BATH,11,11085,0.02841678,89,0.008028868,10700,0.965268381,200,0.0180424,22,0.001984664,2,0.000180424,0,0,2,0.000180424
KY,21,BELL,13,30060,0.03659348,194,0.006453759,28740,0.956087824,720,0.023952096,64,0.002129075,101,0.003359947,5,0.000166334,16,0.000532269
KY,21,BOONE,15,85991,0.050749496,1702,0.019792769,80871,0.940458885,1276,0.014838762,176,0.002046726,1083,0.012594341,27,0.000313986,100,0.001162912
KY,21,BOURBON,17,19360,0.098192195,503,0.025981405,17285,0.892820248,1330,0.068698347,24,0.001239669,19,0.000981405,1,5.17E-05,24,0.001239669
KY,21,BOYD,19,49752,0.040882779,558,0.01121563,47326,0.951238141,1224,0.024602026,75,0.001507477,146,0.002934555,0,0,31,0.000623091
KY,21,BOYLE,21,27697,0.119976893,398,0.014369787,24086,0.869624869,2669,0.096364227,42,0.00151641,155,0.005596274,6,0.00021663,53,0.001913565
KY,21,BRACKEN,23,8279,0.01473608,39,0.004710714,8130,0.982002657,48,0.005797802,21,0.002536538,5,0.000603938,3,0.000362363,6,0.000724725
KY,21,BREATHITT,25,16100,0.014596274,106,0.006583851,15797,0.981180124,62,0.003850932,14,0.000869565,47,0.002919255,4,0.000248447,2,0.000124224
KY,21,BRECKINRIDGE,27,18648,0.038234663,134,0.007185757,17787,0.953828829,520,0.027885028,37,0.001984127,14,0.000750751,2,0.00010725,6,0.00032175
KY,21,BULLITT,29,61236,0.016411915,383,0.006254491,59798,0.976517081,232,0.003788621,192,0.003135411,165,0.002694493,7,0.000114312,26,0.000424587
KY,21,BUTLER,31,13010,0.019292852,135,0.010376633,12684,0.974942352,67,0.005149885,27,0.002075327,22,0.001691007,0,0,0,0
KY,21,CALDWELL,33,13060,0.057733568,80,0.006125574,12231,0.936523737,623,0.04770291,17,0.001301685,21,0.001607963,1,7.66E-05,12,0.000918836
KY,21,CALLOWAY,35,34177,0.064487814,473,0.013839717,31688,0.927173245,1200,0.035111332,60,0.001755567,443,0.012961933,6,0.000175557,22,0.000643708
KY,21,CAMPBELL,37,88616,0.032149959,765,0.008632753,85145,0.960831001,1388,0.015663086,141,0.001591135,470,0.005303783,7,7.90E-05,78,0.000880202
KY,21,CARLISLE,39,5351,0.022238834,44,0.008222762,5204,0.972528499,51,0.009530929,20,0.003737619,4,0.000747524,0,0,0,0
KY,21,CARROLL,41,10155,0.056720826,330,0.032496307,9487,0.934219596,196,0.019300837,22,0.00216642,17,0.001674052,5,0.000492368,6,0.000590842
KY,21,CARTER,43,26889,0.01078511,158,0.005876009,26494,0.985309978,34,0.001264458,66,0.002454535,29,0.001078508,1,3.72E-05,2,7.44E-05
KY,21,CASEY,45,15447,0.019291734,198,0.012818023,15057,0.974752379,51,0.003301612,35,0.002265812,10,0.000647375,1,6.47E-05,3,0.000194212
KY,21,CHRISTIAN,47,72265,0.300311355,3494,0.048349824,49246,0.681464056,16896,0.23380613,334,0.004621878,636,0.008800941,220,0.003044351,122,0.001688231
KY,21,CLARK,49,33144,0.063420212,393,0.01185735,30832,0.930243785,1568,0.047308713,57,0.001719768,64,0.001930968,3,9.05E-05,17,0.000512913
KY,21,CLAY,51,24556,0.063731833,333,0.013560841,22833,0.929833849,1151,0.046872455,47,0.001913993,28,0.001140251,2,8.14E-05,4,0.000162893
KY,21,CLINTON,53,9634,0.016088851,118,0.012248287,9450,0.980900976,10,0.00103799,23,0.002387378,4,0.000415196,0,0,0,0
KY,21,CRITTENDEN,55,9384,0.014066496,48,0.00511509,9190,0.979326513,61,0.006500426,12,0.001278772,8,0.000852515,0,0,3,0.000319693
KY,21,CUMBERLAND,57,7147,0.041695817,43,0.00601651,6793,0.950468728,242,0.033860361,9,0.00125927,3,0.000419757,0,0,1,0.000139919
KY,21,DAVIESS,59,91545,0.05958818,845,0.009230433,85302,0.931804031,3962,0.043279262,119,0.001299907,374,0.004085422,16,0.000174777,139,0.001518379
KY,21,EDMONSON,61,11644,0.015888029,65,0.005582274,11408,0.979732051,67,0.005754036,44,0.00377877,8,0.000687049,0,0,1,8.59E-05
KY,21,ELLIOTT,63,6748,0.007113218,40,0.005927682,6655,0.986218139,2,0.000296384,5,0.00074096,0,0,1,0.000148192,0,0
KY,21,ESTILL,65,15307,0.009080784,81,0.005291697,15102,0.986607435,17,0.001110603,35,0.002286536,5,0.000326648,0,0,1,6.53E-05
KY,21,FAYETTE,67,260512,0.19501597,8561,0.03286221,206174,0.791418438,34876,0.133874831,457,0.001754238,6360,0.024413463,80,0.000307088,470,0.00180414
KY,21,FLEMING,69,13792,0.025232018,103,0.007468097,13359,0.968604988,195,0.014138631,17,0.001232599,23,0.001667633,0,0,10,0.000725058
KY,21,FLOYD,71,42441,0.023279376,260,0.006126152,41282,0.972691501,543,0.012794232,45,0.001060295,99,0.00233265,29,0.000683302,12,0.000282745
KY,21,FRANKLIN,73,47687,0.114203032,531,0.01113511,41681,0.874053725,4442,0.093149076,59,0.001237234,343,0.007192736,9,0.000188731,62,0.001300145
KY,21,FULTON,75,7752,0.243421053,56,0.007223942,5798,0.747936017,1792,0.231166151,9,0.001160991,24,0.003095975,0,0,6,0.000773994
KY,21,GALLATIN,77,7870,0.030749682,82,0.010419314,7563,0.960991105,125,0.0158831,13,0.001651842,17,0.002160102,0,0,5,0.000635324
KY,21,GARRARD,79,14792,0.04522715,195,0.013182802,14047,0.949634938,448,0.030286641,16,0.001081666,6,0.000405625,0,0,4,0.000270416
KY,21,GRANT,81,22384,0.01836133,232,0.010364546,21863,0.976724446,53,0.002367763,50,0.002233738,62,0.002769836,10,0.000446748,4,0.000178699
KY,21,GRAVES,83,37028,0.073133846,888,0.023981852,33971,0.917440856,1636,0.044182781,71,0.001917468,73,0.001971481,5,0.000135033,35,0.000945231
KY,21,GRAYSON,85,24053,0.016255718,186,0.007732923,23504,0.977175404,119,0.004947408,39,0.001621419,34,0.001413545,2,8.31E-05,11,0.000457323
KY,21,GREEN,87,11518,0.038635181,109,0.009463449,11004,0.955374197,299,0.025959368,12,0.001041848,14,0.001215489,0,0,11,0.000955027
KY,21,GREENUP,89,36891,0.01715865,204,0.005529804,36027,0.976579654,208,0.005638232,67,0.001816161,139,0.003767857,1,2.71E-05,14,0.000379496
KY,21,HANCOCK,91,8392,0.020614871,64,0.007626311,8174,0.974022879,71,0.008460439,22,0.002621544,14,0.001668255,0,0,2,0.000238322
KY,21,HARDIN,93,94174,0.175727908,3159,0.03354429,75785,0.804733791,10969,0.116475885,350,0.003716525,1683,0.017871175,207,0.002198059,181,0.001921974
KY,21,HARLAN,95,33202,0.04044937,216,0.006505632,31566,0.95072586,865,0.026052647,148,0.004457563,95,0.002861273,0,0,19,0.000572255
KY,21,HARRISON,97,17983,0.041372408,207,0.011510871,17119,0.951954624,452,0.02513485,48,0.002669188,23,0.001278986,3,0.000166824,11,0.000611689
KY,21,HART,99,17445,0.073717397,150,0.008598452,16047,0.919862425,1069,0.061278303,37,0.002120952,19,0.001089137,4,0.000229292,7,0.000401261
KY,21,HENDERSON,101,44829,0.085770351,433,0.009658926,40643,0.906622945,3154,0.070356243,69,0.001539182,148,0.003301434,3,6.69E-05,38,0.000847666
KY,21,HENRY,103,15060,0.060756972,339,0.02250996,14034,0.93187251,493,0.032735724,28,0.00185923,41,0.002722444,1,6.64E-05,13,0.000863214
KY,21,HICKMAN,105,5262,0.111934626,54,0.010262258,4614,0.876852908,520,0.098821741,12,0.002280502,3,0.000570125,0,0,0,0
KY,21,HOPKINS,107,46519,0.077215761,423,0.009093059,42568,0.915066962,2876,0.061824201,86,0.001848707,155,0.003331972,9,0.000193469,43,0.000924353
KY,21,JACKSON,109,13495,0.007706556,72,0.005335309,13322,0.987180437,7,0.000518711,20,0.00148203,2,0.000148203,1,7.41E-05,2,0.000148203
KY,21,JEFFERSON,111,693604,0.223053789,12370,0.017834384,530056,0.764205512,130003,0.187431157,1409,0.002031419,9562,0.013785964,224,0.000322951,1143,0.001647914
KY,21,JESSAMINE,113,39041,0.052739428,512,0.013114418,36600,0.937475987,1217,0.031172357,77,0.001972286,223,0.005711944,10,0.000256141,20,0.000512282
KY,21,JOHNSON,115,23445,0.012753252,143,0.006099382,23018,0.981787161,57,0.002431222,26,0.001108978,59,0.002516528,5,0.000213265,9,0.000383877
KY,21,KENTON,117,151464,0.057888343,1669,0.01101912,141315,0.932993979,5782,0.038174088,213,0.001406275,874,0.005770348,36,0.00023768,194,0.001280832
KY,21,KNOTT,119,17649,0.016714829,112,0.006345969,17252,0.977505808,129,0.007309196,18,0.001019888,27,0.001529832,2,0.000113321,7,0.000396623
KY,21,KNOX,121,31795,0.01843057,180,0.005661267,30970,0.974052524,262,0.008240289,74,0.00232741,50,0.001572574,6,0.000188709,14,0.000440321
KY,21,LARUE,123,13373,0.049951394,140,0.010468855,12564,0.939504973,470,0.035145442,26,0.001944216,21,0.001570328,4,0.00029911,7,0.000523443
KY,21,LAUREL,125,52715,0.019007822,291,0.00552025,51254,0.972284928,324,0.006146258,189,0.003585317,179,0.003395618,5,9.48E-05,14,0.000265579
